214000,642,SUB,29.0,2017-01-23,2021
212208,152,RCB,6.0,2018-07-23,2019
211440,575,SUB,9.0,"",""
216815,114,LCB,32.0,2016-07-29,2021
199407,639,CDM,6.0,2013-07-22,2022
244206,62,SUB,18.0,2018-07-03,2024
241390,264,LDM,99.0,2017-07-28,2020
235502,30,SUB,8.0,2017-07-01,2020
231150,242,SUB,2.0,2018-07-28,2021
230382,134,LCB,4.0,2018-01-01,2021
201966,512,ST,14.0,2018-02-01,2020
234989,148,LB,3.0,2017-08-07,2021
226797,623,LM,10.0,2018-07-08,2023
213228,571,LCM,12.0,2017-07-19,2020
212459,54,RCM,17.0,2018-07-19,2021
206571,466,RS,21.0,2014-08-27,2020
201707,321,RB,5.0,"",""
236522,557,RES,99.0,2018-08-02,2023
235754,43,SUB,21.0,2019-01-26,2020
153066,285,LB,25.0,2012-07-21,2020
214506,559,SUB,29.0,2015-08-12,2019
177129,272,CDM,13.0,2011-01-01,2019
224489,107,LCB,4.0,2014-07-01,2020
218345,632,SUB,38.0,2016-07-29,2023
200425,235,RCB,4.0,2017-07-01,2020
189928,465,SUB,6.0,2018-07-26,2021
172520,70,SUB,26.0,2019-01-11,2020
237544,464,RS,10.0,"","Jun 30, 2019"
200424,520,RCM,10.0,2018-08-15,2021
153060,166,LCB,6.0,2018-01-31,2019
184035,479,LWB,2.0,2017-07-11,2021
244963,414,LCB,14.0,"","Jun 30, 2019"
237283,546,ST,15.0,2016-01-04,2020
236259,123,CAM,16.0,"","Jun 30, 2019"
225507,673,LDM,8.0,2018-07-01,2021
215267,111,ST,11.0,2019-01-25,2023
244194,308,LCM,5.0,2018-06-21,2020
219106,30,LDM,4.0,2006-07-01,2023
201698,321,SUB,16.0,"",""
239841,12,RES,5.0,2014-07-01,2019
216289,273,CAM,10.0,2018-07-01,2021
206561,672,SUB,1.0,"","Jun 30, 2019"
198625,135,GK,29.0,2018-07-01,2022
188128,117,SUB,12.0,2019-01-28,2022
230368,178,SUB,19.0,2018-01-01,2021
202208,425,RM,7.0,2017-06-13,2022
199904,238,GK,21.0,2018-07-01,2023
184031,445,RW,7.0,2018-02-01,2020
219871,585,RES,94.0,2014-02-13,2019
191198,487,LB,37.0,2015-07-01,2019
232926,280,LS,39.0,2018-08-13,2021
223966,114,LB,90.0,2018-07-01,2020
208862,208,RCM,24.0,2016-07-01,2021
195037,598,RCB,14.0,2019-01-29,2022
241629,557,LB,6.0,"","Jun 30, 2019"
234972,489,LM,14.0,2018-07-01,2020
163804,15,CAM,25.0,2018-08-10,2019
222428,157,CB,6.0,2016-07-30,2020
216284,526,SUB,23.0,2016-07-01,2021
209372,684,RES,11.0,2018-07-14,2021
234203,26,SUB,15.0,2014-01-01,2022
207835,280,RS,9.0,2016-01-08,2022
239322,430,RCB,6.0,2017-07-01,2021
39386,318,LB,7.0,2014-07-23,2022
230362,335,SUB,15.0,2018-01-01,2021
238041,265,SUB,15.0,2015-12-02,2023
236505,660,RCB,4.0,2018-07-01,2021
242392,557,RCB,23.0,2018-07-27,2020
169432,416,SUB,6.0,2018-02-02,2019
152536,199,RES,15.0,2015-09-01,2019
212440,281,RM,7.0,2018-01-05,2023
211672,390,LM,30.0,"","May 31, 2019"
193495,445,CDM,26.0,2018-08-13,2020
184273,391,LB,17.0,2011-07-01,2019
224977,628,GK,12.0,2018-08-02,2023
214993,634,RCB,2.0,2018-01-17,2023
201681,60,RM,30.0,2018-07-03,2019
220624,79,SUB,1.0,2013-07-01,2020
212944,586,CAM,10.0,2018-01-31,2022
204496,141,RCB,5.0,2015-06-22,2019
184527,133,SUB,17.0,"","Jun 30, 2019"
181455,49,LB,26.0,2018-07-23,2020
243663,118,RCB,44.0,2018-05-20,2022
164559,545,RS,8.0,2009-01-01,2023
219087,409,LB,6.0,2016-06-27,2023
215247,351,SUB,9.0,2017-07-12,2021
214991,592,SUB,6.0,"","Jun 30, 2019"
213711,409,CDM,26.0,2012-01-01,2023
212943,633,ST,9.0,2019-01-23,2019
208335,519,RB,17.0,2015-07-01,2020
243662,118,RB,22.0,2018-05-15,2022
239822,614,RES,40.0,2018-07-30,2020
230350,554,SUB,14.0,2018-01-01,2021
230094,486,SUB,18.0,"","Jun 30, 2019"
227790,358,RCB,5.0,2018-07-24,2021
184781,215,RES,30.0,2017-08-31,2019
234957,276,SUB,99.0,2017-07-01,2020
229325,14,GK,34.0,2015-01-01,2020
209613,270,SUB,9.0,"","Jun 30, 2019"
219852,544,SUB,25.0,"","Jun 30, 2019"
212428,587,SUB,9.0,2018-08-31,2021
190667,519,SUB,13.0,2017-08-11,2020
227787,601,RCM,17.0,2015-01-14,2023
225995,202,RB,30.0,2016-02-01,2021
203211,613,RES,27.0,2019-01-07,2022
200395,498,RCB,30.0,2017-07-12,2022
243402,273,SUB,14.0,2018-07-01,2022
224970,348,LW,11.0,2018-07-01,2020
220362,444,SUB,7.0,2018-06-11,2021
217802,114,RM,71.0,2018-07-16,2021
214986,162,SUB,5.0,2019-01-01,2023
182473,296,LB,35.0,2014-07-07,2021
227785,219,RS,19.0,"","Jun 30, 2019"
222153,80,RCM,17.0,"","Jun 30, 2019"
214217,631,SUB,40.0,2017-07-10,2020
198857,99,RCB,18.0,"","Jun 30, 2019"
110787,501,SUB,8.0,2017-07-12,2019
239043,433,SUB,19.0,2017-06-10,2020
166851,328,RCB,14.0,"",""
140483,385,GK,22.0,2016-08-31,2019
204227,351,SUB,93.0,2018-07-02,2022
234178,463,LCB,6.0,"",""
221890,602,SUB,27.0,2014-01-31,2021
221121,442,ST,11.0,2019-01-04,2023
213697,401,SUB,17.0,2018-06-26,2022
188352,350,RB,6.0,2018-07-05,2021
214208,345,SUB,14.0,2017-01-03,2023
210880,373,SUB,28.0,2018-07-25,2021
184255,244,RES,31.0,2015-07-02,2020
213951,85,GK,90.0,2018-07-05,2021
198335,600,SUB,3.0,2017-01-30,2020
241854,26,SUB,27.0,2018-01-01,2022
223422,409,RCB,17.0,"","May 31, 2019"
137406,626,LCM,11.0,2017-07-14,2019
202686,480,ST,32.0,"","Jun 30, 2019"
206269,242,SUB,31.0,2018-07-01,2021
240060,430,RB,37.0,2017-07-01,2023
231612,594,SUB,22.0,2018-07-01,2022
217532,388,SUB,13.0,2019-02-12,2023
214971,330,RES,29.0,2012-07-29,2021
214459,115,CAM,8.0,2016-05-13,2023
204731,123,LB,23.0,2017-07-01,2019
188602,377,RCB,44.0,2018-02-01,2021
235706,505,SUB,7.0,2016-07-01,2021
233146,361,SUB,7.0,2015-01-01,2021
230074,244,RB,25.0,2015-12-21,2019
224186,320,LCB,4.0,2018-07-11,2021
201914,270,SUB,31.0,2018-07-10,2020
191673,341,RCM,7.0,2012-01-01,2021
188601,277,RB,29.0,2019-01-18,2021
224953,114,GK,95.0,"","Jun 30, 2019"
220089,49,RCB,24.0,2017-07-09,2019
212409,546,SUB,11.0,"","Dec 31, 2019"
195256,362,LB,89.0,2017-07-01,2020
215480,663,RS,7.0,2016-08-09,2021
199352,362,RDM,6.0,2017-07-04,2019
234679,394,SUB,34.0,2018-07-01,2022
223671,608,SUB,38.0,2017-02-18,2022
222391,628,LCM,17.0,"","Jun 30, 2019"
221367,58,RM,11.0,2016-06-09,2019
236466,8,SUB,2.0,"","Jun 30, 2019"
221618,94,SUB,9.0,2016-06-30,2020
213170,630,CDM,6.0,2016-07-23,2023
144306,70,RCB,2.0,2018-07-25,2019
240561,454,CAM,18.0,2016-08-24,2020
231089,484,RCM,18.0,2018-07-01,2022
164529,616,SUB,3.0,2015-12-16,2023
229041,489,RES,5.0,2018-07-10,2020
213937,182,SUB,23.0,"","Jun 30, 2019"
190640,536,RDM,14.0,2019-01-09,2022
188336,80,SUB,13.0,2018-07-06,2021
172208,399,CAM,10.0,2016-08-01,2019
231856,43,RB,23.0,"","Jun 30, 2019"
188335,486,ST,22.0,"","Jun 30, 2019"
235183,555,SUB,28.0,2016-06-06,2021
229039,497,SUB,2.0,2014-09-03,2019
246702,41,SUB,19.0,2017-07-01,2021
243630,348,CAM,16.0,2017-04-24,2022
229294,539,RES,2.0,2018-07-01,2020
229038,525,SUB,17.0,"","Jun 30, 2019"
228782,164,RDM,21.0,2017-07-01,2021
198062,119,RCB,18.0,2018-07-02,2020
215213,416,RES,13.0,"","Jun 30, 2019"
172716,101,LDM,14.0,2018-09-28,2019
169644,82,LM,19.0,2015-07-01,2020
169388,385,RM,7.0,2017-01-25,2019
215212,156,RES,1.0,2018-08-03,2021
214700,634,RB,3.0,2017-07-01,2023
232619,551,RM,30.0,2014-01-07,2021
220075,34,RDM,28.0,2017-07-06,2022
200107,671,LW,28.0,2017-06-01,2019
199339,649,GK,1.0,2015-07-01,2020
193706,526,SUB,3.0,"","Jun 30, 2019"
192938,215,SUB,12.0,2018-01-03,2021
190634,169,LCB,22.0,2015-08-06,2019
190122,566,SUB,15.0,2015-01-23,2019
188586,253,SUB,23.0,2017-01-06,2020
194216,453,SUB,27.0,2018-07-12,2020
230824,282,SUB,32.0,"","Jun 30, 2019"
224424,253,SUB,20.0,2016-07-01,2019
189607,540,SUB,9.0,2016-07-01,2019
173735,55,SUB,3.0,2017-01-31,2021
235943,251,RB,24.0,"","Jun 30, 2019"
231591,525,LWB,12.0,2019-01-29,2022
237985,225,LCB,38.0,2017-03-03,2024
164769,567,ST,9.0,2016-07-01,2020
209569,28,RCM,11.0,2014-06-18,2022
186272,214,SUB,7.0,2008-08-01,2019
227232,292,ST,7.0,2016-07-01,2021
226720,118,RW,23.0,2015-07-01,2020
220064,151,LM,10.0,2013-08-15,2023
211872,430,SUB,28.0,2019-01-31,2022
199584,82,LCM,6.0,2015-07-27,2020
242079,449,SUB,25.0,2018-01-12,2022
234399,541,RW,24.0,2016-06-02,2019
205215,30,LCB,3.0,2017-01-14,2020
203423,399,GK,20.0,2011-09-01,2020
201887,478,SUB,11.0,2015-01-23,2019
194718,514,SUB,14.0,2018-08-31,2020
176542,332,ST,9.0,2018-07-03,2021
227230,660,LCM,10.0,2018-07-01,2020
212126,54,CAM,11.0,2018-08-17,2020
213917,553,LCB,3.0,2018-07-30,2022
229276,582,RCM,16.0,2018-07-13,2020
235419,1,RS,10.0,2017-07-01,2021
229019,391,RM,9.0,2015-07-01,2021
211099,242,LW,11.0,2016-07-01,2019
205210,393,LCM,6.0,2015-01-08,2020
189849,390,SUB,9.0,2018-07-16,2019
214937,152,LB,23.0,"","Jun 30, 2019"
212121,354,RCM,17.0,"","Jun 30, 2019"
210329,373,SUB,20.0,2018-07-04,2021
203161,536,RCB,28.0,"","Jun 30, 2019"
202905,325,RS,5.0,2019-01-12,2022
188824,593,SUB,15.0,2014-07-01,2019
172696,54,SUB,32.0,2018-08-16,2019
229528,561,SUB,22.0,2015-07-01,2021
215192,662,SUB,24.0,2017-08-03,2020
243863,348,SUB,5.0,2018-07-01,2022
235927,635,RS,10.0,"","Dec 31, 2019"
203159,539,SUB,14.0,2013-07-01,2019
176790,350,CAM,13.0,2018-07-01,2021
238486,391,LM,20.0,2017-07-01,2020
162198,8,ST,26.0,2017-07-01,2019
208790,487,RM,99.0,2018-07-03,2022
193685,105,SUB,16.0,"",""
229011,17,SUB,6.0,2016-07-01,2023
213902,12,RDM,95.0,2015-07-08,2020
193421,183,SUB,23.0,2017-01-10,2019
186253,441,SUB,25.0,2016-07-07,2019
215437,478,RB,2.0,2017-07-26,2021
214413,115,SUB,21.0,"","Dec 31, 2019"
174732,60,LDM,8.0,2017-01-04,2019
172684,525,RES,1.0,2019-02-19,2019
236172,140,LAM,8.0,2018-01-01,2021
204684,20,ST,20.0,2016-07-01,2020
231563,195,RES,18.0,2019-02-02,2021
225931,207,RES,99.0,2018-08-31,2023
221323,247,SUB,6.0,2018-07-01,2022
211339,88,LM,20.0,"",""
205451,104,LCB,4.0,2016-07-01,2019
105866,373,SUB,31.0,2018-09-12,2019
215178,642,RCB,22.0,"","Dec 31, 2019"
212618,47,RS,9.0,2018-07-30,2023
232329,390,SUB,18.0,"","May 31, 2019"
214409,152,SUB,87.0,2018-08-07,2019
237960,112,RW,50.0,"","Jun 30, 2019"
158088,155,SUB,3.0,2017-07-26,2019
169607,600,SUB,6.0,2009-08-01,2021
193414,158,LM,16.0,"","Jun 30, 2019"
178566,488,SUB,13.0,2017-08-23,2019
178310,459,RB,2.0,2017-02-01,2021
214662,153,SUB,23.0,2019-01-24,2023
203398,83,SUB,3.0,2016-08-26,2021
178565,461,SUB,23.0,2017-07-17,2019
225669,448,RB,20.0,2015-06-29,2020
205701,470,SUB,7.0,2016-06-20,2019
167812,279,RES,26.0,2017-07-19,2020
164484,393,GK,27.0,2017-07-15,2023
214404,631,SUB,3.0,2019-01-10,2023
205188,433,SUB,7.0,2016-07-05,2019
204676,119,SUB,20.0,2019-01-30,2021
150659,457,GK,1.0,2008-07-01,2019
179842,66,RB,20.0,2018-07-23,2019
228738,647,SUB,15.0,"",""
190593,679,CAM,22.0,2018-07-01,2020
187265,479,SUB,8.0,2017-01-01,2021
240257,215,RB,25.0,2017-07-10,2022
163713,369,SUB,13.0,2017-08-08,2019
221313,44,SUB,7.0,2019-01-16,2023
216701,117,RCB,14.0,2019-01-28,2019
173436,602,RW,12.0,2009-06-02,2020
231292,430,LB,12.0,2016-07-01,2023
210556,567,SUB,18.0,2015-07-31,2021
219771,418,RF,10.0,2019-01-05,2023
200059,348,SUB,92.0,2018-07-01,2021
192122,198,SUB,24.0,2018-01-22,2021
224378,145,RCB,14.0,2016-07-01,2020
219514,112,ST,33.0,2017-08-03,2020
216698,548,SUB,10.0,2016-07-01,2019
177273,177,RB,4.0,2006-01-01,2021
234873,214,SUB,6.0,"","Jun 30, 2019"
230520,178,SUB,9.0,2018-01-01,2021
229752,605,SUB,11.0,"",""
224376,114,SUB,94.0,2018-08-21,2019
222840,434,SUB,12.0,2017-09-01,2022
198776,141,LS,21.0,2019-01-04,2019
198264,15,SUB,23.0,2018-08-31,2019
188791,548,LCM,8.0,2018-07-23,2019
164471,110,SUB,9.0,2017-07-21,2019
156535,542,SUB,7.0,2018-07-01,2019
220534,419,SUB,13.0,2013-08-23,2023
208502,295,RB,2.0,"","May 31, 2019"
236405,502,LB,3.0,2017-07-01,2022
235893,202,SUB,20.0,2019-01-22,2024
226677,319,LCM,7.0,2018-06-20,2021
225653,256,RW,7.0,2013-04-27,2022
205941,152,ST,11.0,2018-01-05,2020
198517,250,LCM,36.0,2018-02-15,2019
113524,213,CF,7.0,2016-08-19,2019
229748,243,SUB,19.0,2018-06-30,2022
200820,494,SUB,11.0,2010-08-11,2020
213107,510,SUB,19.0,"",""
199027,431,LB,18.0,2018-07-01,2020
192370,427,CAM,10.0,2018-08-10,2019
186993,555,SUB,27.0,2017-06-14,2021
180593,117,RM,24.0,2014-07-08,2022
178033,70,SUB,4.0,2019-01-29,2021
236145,335,SUB,16.0,2018-01-01,2021
217201,197,ST,21.0,2018-07-13,2023
213105,672,RDM,36.0,2019-01-01,2021
203889,208,LS,14.0,2018-07-01,2020
212592,421,RB,2.0,2013-01-01,2023
200298,242,SUB,28.0,2014-07-01,2019
183145,23,RB,2.0,2014-06-12,2020
236393,524,SUB,7.0,"","Jun 30, 2019"
230249,178,SUB,16.0,2018-01-01,2021
244584,561,SUB,1.0,2018-07-01,2023
173160,80,SUB,10.0,2017-02-01,2019
172904,466,CAM,29.0,"","Jun 30, 2019"
218216,39,GK,1.0,2017-07-07,2019
197480,484,SUB,9.0,2017-07-21,2021
247142,574,SUB,20.0,"",""
170342,478,SUB,23.0,2012-05-01,2021
227174,431,SUB,14.0,2014-10-12,2021
226662,265,SUB,2.0,2014-07-01,2020
225894,455,SUB,3.0,"",""
241509,450,SUB,47.0,2017-06-23,2022
234853,164,SUB,15.0,2016-07-01,2021
205157,625,RCM,19.0,2018-08-07,2022
194916,276,GK,1.0,2015-07-01,2019
240740,142,SUB,20.0,2017-07-05,2020
192611,514,RCM,60.0,2018-07-01,2019
179811,354,SUB,27.0,2015-07-15,2021
230243,134,LDM,13.0,2018-01-01,2021
210787,122,RES,15.0,2019-01-08,2021
235874,273,RCM,99.0,"","Jun 30, 2019"
222562,201,SUB,1.0,2018-07-01,2022
205410,632,SUB,27.0,2018-08-01,2022
203618,281,SUB,4.0,2017-01-22,2022
233825,154,SUB,9.0,2016-01-08,2019
226401,566,SUB,8.0,"","Jun 30, 2019"
225632,135,ST,25.0,"","Jun 30, 2019"
218208,631,SUB,6.0,2015-06-13,2019
221791,243,SUB,29.0,"","Jun 30, 2019"
198751,177,SUB,27.0,2018-01-01,2022
212830,243,RW,45.0,2015-07-28,2022
188765,16,RDM,4.0,2018-07-18,2021
229469,161,LM,16.0,2018-08-01,2019
159581,671,ST,9.0,2017-07-05,2019
220509,373,RB,24.0,"","Jun 30, 2019"
236636,484,SUB,19.0,2018-07-01,2022
105308,596,SUB,1.0,2016-07-11,2020
247131,182,SUB,18.0,2019-01-28,2021
242267,86,LDM,27.0,2019-01-21,2023
208470,536,LB,32.0,2015-07-05,2020
205654,70,SUB,90.0,2018-08-09,2021
139862,277,CDM,6.0,2017-07-04,2019
198230,289,RCB,6.0,2017-07-03,2021
186453,136,SUB,6.0,2017-07-01,2019
233301,26,SUB,2.0,2018-01-23,2022
197973,197,SUB,4.0,2016-06-15,2022
199508,681,RCB,2.0,2018-07-19,2022
197716,421,ST,10.0,2014-02-19,2022
196435,463,RCB,15.0,"",""
176211,687,SUB,9.0,2017-07-19,2019
203603,339,CAM,26.0,2017-07-04,2021
201299,270,GK,16.0,"","Jun 30, 2019"
192594,353,LCB,4.0,2017-08-07,2019
241234,575,SUB,21.0,"",""
234834,202,SUB,9.0,2019-01-19,2023
228946,89,SUB,32.0,2018-07-05,2023
225106,122,RCB,21.0,2014-07-01,2020
207954,186,RCB,3.0,2015-07-15,2020
205138,38,SUB,7.0,2018-08-17,2019
184401,27,RES,12.0,2017-07-21,2020
241489,57,SUB,31.0,2016-07-01,2024
239441,17,RES,22.0,2017-07-01,2022
236113,63,SUB,15.0,2018-01-01,2021
226385,545,LM,10.0,"","Dec 31, 2019"
230480,294,SUB,17.0,2018-01-01,2021
219216,672,CAM,10.0,2018-08-09,2021
171087,497,LCB,18.0,2016-07-07,2019
236111,93,SUB,16.0,2018-01-01,2021
231247,662,LB,3.0,2015-09-30,2021
230991,467,LS,9.0,2017-02-02,2021
213839,433,RS,25.0,"","Jun 30, 2019"
198479,104,RCB,23.0,2017-01-01,2019
198223,274,CDM,8.0,2017-07-11,2022
191566,630,LCM,33.0,2017-01-05,2021
225614,449,RCM,77.0,2018-07-26,2022
219470,48,RCM,17.0,"","Jun 30, 2019"
215374,566,SUB,11.0,"","Jun 30, 2019"
214862,632,ST,7.0,2014-12-18,2023
142670,218,RDM,22.0,2016-07-01,2019
228173,342,LM,10.0,2016-01-06,2019
215117,137,SUB,6.0,2019-01-10,2020
209485,317,RCM,8.0,2016-07-01,2021
240716,283,SUB,17.0,2017-08-14,2023
230472,93,SUB,8.0,2018-01-01,2021
155976,598,SUB,16.0,2012-08-31,2019
153160,"","","","",""
203848,630,LCB,40.0,2017-01-25,2022
192071,629,LM,77.0,"","Jun 30, 2019"
230727,592,GK,1.0,2017-07-01,2021
214343,198,SUB,20.0,"","Jun 30, 2019"
191814,329,SUB,49.0,2019-01-18,2020
211270,624,LCB,24.0,"","Jun 30, 2019"
199750,243,SUB,36.0,2016-07-06,2019
224325,345,SUB,6.0,2015-12-21,2020
214085,196,LB,13.0,2018-12-23,2023
191044,259,RES,18.0,2017-07-01,2019
172100,625,CDM,22.0,2018-01-01,2019
231236,595,SUB,24.0,2017-07-01,2022
229444,632,SUB,1.0,2016-07-07,2019
207684,12,SUB,11.0,2018-08-29,2021
184643,475,LB,4.0,2018-08-09,2019
202050,235,LM,15.0,"","Jun 30, 2019"
200770,528,RCM,8.0,2010-01-01,2021
183361,592,LCB,14.0,2017-06-12,2019
240193,652,SUB,37.0,2017-07-01,2020
169281,352,ST,6.0,2018-09-10,2020
161857,260,RB,17.0,2017-08-23,2020
204353,199,SUB,3.0,2013-07-01,2020
202305,342,SUB,14.0,2013-01-01,2020
192320,82,RCM,20.0,"","Jun 30, 2019"
190528,173,CDM,5.0,2018-08-29,2020
234816,43,SUB,4.0,2018-01-15,2019
232000,310,LW,16.0,2017-08-31,2021
230464,554,RAM,7.0,2018-01-01,2021
208960,44,SUB,21.0,2018-07-12,2022
232255,662,RW,10.0,2017-12-27,2019
231231,555,RM,7.0,2019-01-01,2019
227903,450,SUB,10.0,2018-07-01,2023
225855,433,LM,14.0,2015-07-01,2020
218687,404,SUB,20.0,2017-01-01,2019
205631,427,RES,22.0,2019-02-05,2022
204863,213,RM,11.0,2018-07-02,2019
229694,342,SUB,56.0,2019-01-18,2023
204350,453,LF,10.0,2015-07-01,2020
51261,669,RES,13.0,2010-07-30,2019
168253,679,SUB,87.0,2017-07-09,2020
219709,198,SUB,3.0,2015-01-01,2019
192567,272,RB,25.0,2018-07-16,2020
181559,15,LDM,18.0,2018-07-01,2021
178487,82,SUB,8.0,2017-07-01,2020
171831,421,SUB,28.0,2018-08-03,2023
212791,471,CM,12.0,2017-07-11,2019
192310,276,SUB,33.0,2018-09-17,2020
239670,276,CDM,6.0,2017-07-05,2020
239414,270,LCM,10.0,2017-07-01,2020
226102,672,RCB,22.0,2017-07-01,2020
223030,107,LDM,35.0,2018-08-09,2020
214326,634,LCB,17.0,2019-01-14,2023
193333,274,RES,23.0,2016-07-29,2020
191541,358,SUB,2.0,2018-01-03,2020
244021,37,RM,30.0,2019-02-04,2019
235317,195,LM,7.0,2018-02-07,2021
208437,545,RM,7.0,2018-02-07,2019
230708,491,LCB,3.0,"","Jun 30, 2019"
146996,110,GK,13.0,2018-07-05,2021
246067,88,RM,17.0,"",""
229683,164,RS,9.0,2017-07-01,2021
214323,154,SUB,11.0,"","Jun 30, 2020"
172850,436,RCB,5.0,2018-08-22,2020
223794,529,LM,7.0,2014-07-01,2022
211506,494,LDM,10.0,2016-07-14,2022
192561,448,ST,10.0,2019-01-14,2020
231985,168,RB,2.0,2019-02-13,2021
222513,567,LM,39.0,"","Jun 30, 2019"
235312,497,SUB,1.0,2016-07-22,2020
215344,158,RCB,19.0,2019-01-21,2023
211504,494,CAM,16.0,2012-07-01,2022
203568,480,RM,23.0,2017-01-31,2019
198704,98,SUB,10.0,2015-07-10,2019
218415,354,SUB,16.0,2017-08-25,2020
173614,141,SUB,6.0,2016-08-04,2020
215086,146,SUB,1.0,"",""
204078,375,SUB,27.0,2016-07-04,2021
224045,10,RS,15.0,2018-07-28,2020
231212,282,SUB,18.0,"","Jun 30, 2019"
228908,149,SUB,6.0,2019-01-02,2021
214572,195,RB,20.0,2018-07-03,2023
106795,557,SUB,79.0,2013-09-02,2019
230443,456,LDM,13.0,2018-01-01,2021
211499,47,RES,31.0,2017-08-01,2019
211243,10,LM,10.0,2017-07-01,2021
246309,584,SUB,90.0,2016-07-01,2023
209957,6,SUB,12.0,2016-01-15,2020
197925,675,SUB,12.0,2019-02-09,2020
247076,127,RES,17.0,2018-07-01,2020
240164,355,SUB,28.0,2017-07-27,2020
236836,412,SUB,14.0,"","Dec 31, 2019"
215332,155,RM,11.0,"","Jun 30, 2019"
215076,285,LCM,8.0,2016-07-23,2019
212516,308,RB,4.0,2016-02-01,2022
209444,114,SUB,14.0,2017-07-01,2020
190499,310,SUB,21.0,2018-07-31,2021
177955,479,SUB,21.0,"","Jun 30, 2019"
239907,379,SUB,20.0,2018-08-07,2022
234787,521,LM,37.0,2018-07-25,2021
190497,545,SUB,9.0,2018-01-01,2019
181281,11,ST,9.0,2018-08-28,2020
235297,657,SUB,21.0,2018-07-03,2022
234017,46,LAM,8.0,2018-01-01,2021
198177,398,RCB,5.0,2017-08-21,2019
190752,4,CDM,4.0,2019-01-03,2019
189472,110,SUB,23.0,2017-07-17,2020
185120,80,CB,14.0,"","Jun 30, 2019"
235552,18,RCB,22.0,2018-07-01,2021
232736,520,LCM,21.0,2016-08-17,2019
159520,635,GK,1.0,2014-08-01,2023
208160,374,SUB,10.0,2014-06-11,2020
216351,377,SUB,7.0,2018-02-01,2020
190494,514,SUB,4.0,2018-07-11,2020
230686,434,SUB,27.0,2017-07-01,2022
224542,66,SUB,38.0,2018-01-15,2021
138782,598,SUB,24.0,2017-06-01,2019
204062,575,SUB,13.0,"",""
194077,360,RCB,88.0,2015-01-19,2021
191005,55,RB,27.0,2017-07-19,2020
239389,160,LM,27.0,2018-01-05,2019
108061,230,LCB,3.0,2018-01-03,2019
172317,10,LCB,19.0,2017-07-14,2020
216605,525,SUB,15.0,2016-07-01,2019
212509,443,LB,26.0,2019-01-01,2023
207645,494,SUB,17.0,2017-08-03,2021
204061,464,SUB,99.0,2019-01-10,2022
176924,158,ST,9.0,2018-01-03,2020
235036,354,RCB,4.0,2018-07-01,2021
212249,5,SUB,10.0,2017-07-01,2020
188696,215,RES,27.0,2017-08-06,2019
207640,15,ST,11.0,2017-07-17,2020
183831,138,ST,9.0,2014-07-01,2019
155671,374,RDM,6.0,2012-07-01,2019
199191,487,SUB,12.0,2016-07-01,2021
241686,182,CF,29.0,"","Jun 30, 2019"
229654,117,RB,3.0,"","Jun 30, 2019"
215574,393,RES,19.0,2019-02-11,2022
135190,676,CAM,10.0,2018-07-01,2019
233493,150,LB,3.0,2018-07-01,2022
156437,535,GK,1.0,2015-07-01,2019
184852,350,LCB,33.0,2019-01-31,2020
227604,536,SUB,7.0,2017-08-26,2021
215060,289,SUB,15.0,2018-07-07,2019
204820,23,RM,11.0,2017-07-12,2019
183315,331,GK,22.0,2015-02-04,2021
179731,623,SUB,7.0,2008-01-01,2021
176403,630,SUB,8.0,2018-07-12,2021
237075,388,SUB,21.0,2018-08-06,2019
234515,45,LCB,25.0,2013-07-01,2021
190738,391,LCM,28.0,"","Jun 30, 2019"
52498,3,SUB,33.0,2012-07-01,2019
170514,465,RB,14.0,2017-08-30,2020
164626,101,SUB,7.0,2016-07-26,2019
227602,66,SUB,11.0,2016-09-01,2022
220178,27,ST,30.0,2017-02-07,2019
215314,119,SUB,16.0,2016-07-20,2020
204050,107,SUB,2.0,2018-08-27,2021
189713,11,SUB,30.0,2017-08-30,2019
222993,137,LS,8.0,2016-01-04,2023
222225,360,RB,90.0,2016-01-05,2021
214545,506,LDM,15.0,2019-01-05,2023
203537,90,LM,10.0,2017-07-14,2020
222224,510,LDM,15.0,"",""
148496,377,SUB,1.0,2015-02-02,2019
233999,335,SUB,12.0,2018-01-01,2021
230415,456,LCB,4.0,2018-01-01,2021
161807,339,SUB,25.0,2016-07-01,2019
222991,361,SUB,19.0,2018-01-12,2020
220175,440,SUB,32.0,2015-08-31,2019
207887,391,RCM,10.0,2014-07-01,2020
199183,630,SUB,14.0,"","Jan 31, 2020"
189961,580,SUB,14.0,2016-09-01,2020
245257,553,SUB,15.0,2018-07-01,2022
224265,90,SUB,21.0,"","Jun 30, 2019"
214025,443,LDM,7.0,2015-01-26,2019
211465,161,SUB,33.0,2019-01-07,2022
206601,176,RWB,31.0,2016-07-16,2019
197641,8,GK,1.0,2018-07-01,2020
226568,510,SUB,8.0,"",""
213512,325,LWB,8.0,2017-02-17,2019
204040,39,LCM,88.0,2018-07-28,2020
200968,149,LCB,5.0,2018-07-13,2021
190471,355,CAM,25.0,2011-07-01,2019
227591,197,LM,25.0,2017-08-09,2023
157703,521,SUB,2.0,2018-07-01,2020
176902,124,SUB,9.0,2018-01-07,2019
241670,127,CM,6.0,2018-08-07,2023
235526,608,SUB,8.0,2016-07-01,2022
231942,343,RCM,16.0,2016-01-08,2020
230150,114,LM,7.0,2016-01-06,2019
221702,260,LM,21.0,"","Jun 30, 2019"
204550,543,SUB,32.0,2017-07-25,2022
